SAH_ID;CUS_ID;SAH_TIMESTAMP;STO_ID;SAH_POSNUM;SAH_TRXNUM;SAH_TOTPRODQTY;SAH_DOCTYPE;SAH_PAYMENTTYPE;SAH_TOTPRODAMT;SAH_TOTTAX1AMT;SAH_TOTTAX2AMT
7146;23701;2021-01-02 15:34:32;186;5;7146;6;1;1;40723;7735;0
7147;99518;2021-01-02 18:49:07;251;3;7147;4;2;2;29914;5682;901
7148;88457;2021-01-02 14:33:36;169;6;7148;5;2;1;48799;9269;333
7149;65547;2021-01-02 12:09:41;174;1;7149;4;1;3;37894;7199;0
7150;94832;2021-01-02 10:21:01;289;7;7150;3;2;1;19040;3616;0
7151;43234;2021-01-02 12:08:11;255;3;7151;4;2;3;34933;6636;0
7152;56574;2021-01-02 19:18:00;400;4;7152;6;2;3;21867;4151;0
7153;89897;2021-01-02 08:45:11;410;3;7153;3;2;2;49282;9362;0
7154;26987;2021-01-02 08:35:46;204;7;7154;2;1;3;51011;9692;0
7155;50968;2021-01-02 20:28:24;243;2;7155;4;1;3;46714;8874;0
7156;21071;2021-01-02 15:00:50;414;3;7156;6;2;1;43349;8233;0
7157;26566;2021-01-02 21:24:39;162;9;7157;3;2;2;14100;2678;0
7158;20199;2021-01-02 10:08:17;339;6;7158;1;1;2;1647;312;0
7159;12977;2021-01-02 16:12:07;91;1;7159;3;2;2;21051;3998;0
7160;85761;2021-01-02 11:13:05;79;5;7160;1;1;1;4398;835;0
7161;24506;2021-01-02 17:08:26;429;1;7161;2;1;2;18600;3533;321
7162;28636;2021-01-02 20:06:17;42;2;7162;3;2;2;7630;1448;0
7163;79721;2021-01-02 15:48:17;495;3;7163;5;2;1;18430;3500;838
7164;95254;2021-01-02 14:02:16;430;11;7164;4;2;1;30339;5763;0
7165;22163;2021-01-02 15:52:28;457;2;7165;1;2;1;10596;2013;0
7166;97222;2021-01-02 15:59:40;239;4;7166;6;1;3;32253;6126;1549
7167;3103;2021-01-02 08:45:17;457;7;7167;2;2;2;25912;4922;0
7168;67436;2021-01-02 12:48:57;38;5;7168;4;2;2;32124;6101;532
7169;24185;2021-01-02 09:59:11;5;1;7169;7;2;3;55656;10572;0
7170;90268;2021-01-02 12:04:35;457;1;7170;3;1;1;19283;3662;0
7171;31058;2021-01-02 14:11:30;445;1;7171;3;1;3;32498;6173;0
7172;34738;2021-01-02 16:59:36;196;3;7172;2;2;1;15504;2945;0
7173;92666;2021-01-02 11:34:28;160;5;7173;1;2;1;8538;1622;0
7174;43008;2021-01-02 19:32:39;202;1;7174;4;1;3;41135;7813;289
7175;88231;2021-01-02 18:02:19;74;1;7175;5;2;3;32145;6105;0
7176;66100;2021-01-02 15:06:13;350;4;7176;2;2;1;23868;4534;0
7177;38284;2021-01-02 09:36:16;195;4;7177;1;1;3;1682;319;0
7178;6848;2021-01-02 18:17:44;35;4;7178;4;1;3;20298;3855;0
7179;70786;2021-01-02 13:30:22;268;3;7179;2;1;1;18970;3604;0
7180;78426;2021-01-02 13:06:09;83;1;7180;4;1;2;19251;3656;0
7181;45261;2021-01-02 12:09:03;216;2;7181;5;1;2;81254;15436;0
7182;96358;2021-01-02 20:55:43;293;8;7182;5;2;2;15581;2957;0
7183;11663;2021-01-02 17:28:51;324;2;7183;5;2;2;21861;4151;0
7184;96420;2021-01-02 20:57:17;143;2;7184;2;2;1;23610;4485;0
7185;96014;2021-01-02 13:06:05;64;5;7185;1;1;3;16728;3178;0
7186;96005;2021-01-02 12:20:06;429;6;7186;4;1;1;64117;12180;0
7187;98474;2021-01-02 10:49:53;437;1;7187;1;2;3;11420;2169;1713
7188;77597;2021-01-02 21:09:07;249;3;7188;4;2;2;12952;2459;0
7189;69203;2021-01-02 13:42:49;94;2;7189;3;2;2;19408;3686;0
7190;42917;2021-01-02 14:12:16;283;3;7190;1;1;2;491;93;0
7191;73021;2021-01-02 09:09:27;83;5;7191;5;1;1;30401;5773;561
7192;27678;2021-01-02 10:11:34;403;5;7192;1;2;3;6360;1208;0
7193;12385;2021-01-02 20:13:59;433;5;7193;4;1;2;11512;2184;0
7194;88233;2021-01-02 19:27:23;382;3;7194;6;2;1;72194;13713;0
7195;73319;2021-01-02 18:04:29;453;7;7195;3;2;1;11184;2123;0
7196;91368;2021-01-02 16:59:35;484;3;7196;2;2;1;45811;8703;618
7197;51428;2021-01-02 16:28:00;59;7;7197;6;1;3;53148;10096;0
7198;57662;2021-01-02 16:26:07;111;4;7198;8;2;3;69317;13166;0
7199;76344;2021-01-02 19:56:32;276;3;7199;2;2;2;37560;7135;0
7200;84733;2021-01-02 18:46:49;83;7;7200;7;1;1;34663;6584;0
7201;68126;2021-01-02 16:07:07;386;6;7201;3;2;3;27329;5190;0
7202;70774;2021-01-02 20:39:53;231;4;7202;2;1;3;18212;3459;1178
7203;82503;2021-01-02 20:22:12;180;6;7203;1;1;2;6216;1181;0
7204;94527;2021-01-02 19:21:31;146;4;7204;4;1;1;37525;7127;0
7205;18180;2021-01-02 13:38:42;24;2;7205;5;1;2;28079;5332;0
7206;38961;2021-01-02 17:53:31;381;3;7206;4;2;3;13297;2524;0
7207;1957;2021-01-02 21:29:00;361;7;7207;2;1;3;23205;4408;0
7208;2093;2021-01-02 17:34:36;87;7;7208;5;2;3;17980;3414;0
7209;42761;2021-01-02 12:47:42;359;2;7209;1;1;1;1310;248;196
7210;79499;2021-01-02 17:05:08;126;6;7210;4;1;3;42237;8024;0
7211;18506;2021-01-02 09:09:36;348;6;7211;2;1;3;16038;3046;0
7212;97003;2021-01-02 17:03:26;107;2;7212;3;2;3;11924;2264;0
7213;23492;2021-01-02 11:38:20;245;1;7213;3;2;1;21564;4095;0
7214;3835;2021-01-02 16:09:13;172;2;7214;3;2;1;23614;4485;0
7215;94688;2021-01-02 10:30:43;204;1;7215;6;2;3;76392;14512;1226
7216;88463;2021-01-02 11:21:21;35;7;7216;1;2;3;5860;1113;0
7217;76647;2021-01-02 09:48:39;394;7;7217;2;1;1;31674;6017;0
7218;42206;2021-01-02 10:52:15;141;11;7218;2;2;1;5760;1093;0
7219;3075;2021-01-02 12:47:44;294;5;7219;4;2;1;67490;12821;900
7220;63399;2021-01-02 17:32:22;314;1;7220;3;1;1;38986;7406;0
7221;40738;2021-01-02 16:07:08;31;1;7221;6;1;3;42648;8101;0
7222;76984;2021-01-02 15:47:32;8;3;7222;1;2;1;450;85;0
7223;87738;2021-01-02 08:32:42;135;11;7223;6;2;2;23666;4493;0
7224;31842;2021-01-02 13:43:33;473;4;7224;5;1;3;26600;5051;954
7225;2838;2021-01-02 16:42:38;404;2;7225;2;1;1;5971;1134;0
7226;18485;2021-01-02 12:21:47;9;2;7226;7;1;1;68405;12993;0
7227;36833;2021-01-02 14:57:37;273;4;7227;1;2;3;22936;4357;0
7228;1532;2021-01-02 17:38:18;210;2;7228;7;1;3;60403;11472;811
7229;75725;2021-01-02 15:36:50;482;1;7229;1;2;1;7148;1358;0
7230;1915;2021-01-02 17:48:26;196;3;7230;13;1;3;151537;28786;0
7231;68972;2021-01-02 12:43:21;485;4;7231;5;1;2;84828;16115;0
7232;42153;2021-01-02 19:57:18;97;2;7232;3;2;3;46514;8836;1908
7233;11619;2021-01-02 10:17:38;285;2;7233;1;2;3;3304;627;0
7234;89559;2021-01-02 19:41:55;230;1;7234;1;1;2;23106;4390;0
7235;12314;2021-01-02 13:10:37;375;3;7235;4;1;3;38481;7309;0
7236;61061;2021-01-02 17:55:50;156;1;7236;1;1;3;5253;998;0
7237;41205;2021-01-02 19:19:44;17;5;7237;3;1;3;40053;7609;0
7238;58385;2021-01-02 13:44:49;271;4;7238;1;2;2;370;70;0
7239;82226;2021-01-02 19:42:51;163;1;7239;2;1;3;9477;1799;0
7240;45989;2021-01-02 10:50:28;272;2;7240;6;1;2;58287;11072;0
7241;11126;2021-01-02 19:55:55;241;6;7241;2;1;1;30904;5870;0
7242;28102;2021-01-02 13:48:20;242;2;7242;2;1;3;12125;2303;0
7243;32828;2021-01-02 12:03:36;147;1;7243;4;2;3;23510;4465;0
7244;39033;2021-01-02 10:06:53;394;1;7244;2;2;2;6466;1228;0
7245;33725;2021-01-02 16:59:02;265;11;7245;4;1;2;48434;9201;538
7246;62051;2021-01-02 17:23:08;178;1;7246;3;1;2;39932;7586;0
7247;87369;2021-01-02 20:41:23;499;4;7247;5;2;2;29820;5663;0
7248;40447;2021-01-02 15:12:21;22;2;7248;6;2;2;57393;10902;0
7249;32597;2021-01-02 10:10:54;449;6;7249;7;2;3;74562;14164;0
7250;57572;2021-01-02 09:11:42;475;3;7250;3;2;2;13328;2531;0
7251;12826;2021-01-02 19:32:19;379;1;7251;1;2;2;21486;4082;2148
7252;97379;2021-01-02 12:50:06;468;3;7252;3;1;2;39626;7527;0
7253;9162;2021-01-02 11:42:01;62;3;7253;5;1;2;31263;5938;0
7254;34757;2021-01-02 11:56:19;17;6;7254;3;2;2;21901;4160;0
7255;37672;2021-01-02 09:54:54;327;1;7255;6;2;1;116885;22205;0
7256;86586;2021-01-02 20:01:03;355;6;7256;2;1;2;6556;1245;0
7257;10580;2021-01-02 12:48:28;347;5;7257;2;2;3;6024;1144;0
7258;98691;2021-01-02 14:32:37;162;2;7258;6;1;3;43229;8211;0
7259;38961;2021-01-02 18:34:53;329;1;7259;3;2;1;33747;6410;0
7260;52868;2021-01-02 19:30:09;204;3;7260;4;2;2;15865;3012;0
7261;36578;2021-01-02 10:19:35;402;3;7261;3;1;1;28542;5422;0
7262;71346;2021-01-02 16:08:20;72;2;7262;2;1;2;3188;605;0
7263;51063;2021-01-02 11:08:06;111;2;7263;6;2;1;35504;6743;159
7264;10134;2021-01-02 13:14:47;5;1;7264;8;2;3;45676;8675;0
7265;20278;2021-01-02 19:49:53;412;4;7265;3;2;3;22306;4237;0
7266;80742;2021-01-02 21:16:59;51;3;7266;4;2;2;22731;4318;0
7267;55199;2021-01-02 09:38:03;17;7;7267;1;1;2;1127;214;0
7268;1666;2021-01-02 17:24:43;203;3;7268;2;2;1;11891;2258;0
7269;70498;2021-01-02 18:51:51;310;2;7269;2;2;3;7146;1356;0
7270;9754;2021-01-02 21:25:23;190;2;7270;1;1;2;2342;444;0
7271;72677;2021-01-02 18:12:08;34;4;7271;1;2;3;14986;2847;0
7272;85948;2021-01-02 11:19:02;142;5;7272;4;2;1;15893;3018;0
7273;7313;2021-01-02 17:02:04;149;3;7273;1;2;3;3036;576;0
7274;28400;2021-01-02 15:44:56;221;3;7274;1;2;1;13354;2537;0
7275;68330;2021-01-02 11:22:37;150;7;7275;6;2;1;55727;10587;0
7276;99097;2021-01-02 13:06:43;352;6;7276;5;2;2;31315;5948;0
7277;58546;2021-01-02 17:17:59;103;1;7277;4;1;3;40534;7700;0
7278;37976;2021-01-02 16:26:27;170;2;7278;2;1;2;9609;1825;0
7279;61581;2021-01-02 09:31:22;4;2;7279;5;1;3;29078;5522;0
7280;51850;2021-01-02 14:12:22;451;1;7280;4;1;3;30650;5822;0
7281;7637;2021-01-02 11:53:04;307;5;7281;1;2;2;3287;624;0
7282;22955;2021-01-02 21:11:44;453;5;7282;6;1;3;58469;11105;0
7283;52495;2021-01-02 20:26:12;373;10;7283;5;1;2;46471;8827;0
7284;49494;2021-01-02 20:49:57;398;1;7284;2;2;1;14070;2672;0
7285;27016;2021-01-02 12:09:36;103;4;7285;2;1;2;2638;500;0
7286;31907;2021-01-02 16:45:52;410;3;7286;3;2;2;23260;4419;0
7287;33707;2021-01-02 11:13:09;188;8;7287;4;2;1;13891;2637;0
7288;62375;2021-01-02 18:29:09;10;10;7288;1;1;1;8118;1542;0
7289;91043;2021-01-02 21:14:20;290;2;7289;7;1;1;106666;20264;0
7290;82142;2021-01-02 15:14:10;390;1;7290;1;1;3;9300;1767;1116
7291;57507;2021-01-02 12:24:37;175;4;7291;2;1;2;10582;2009;0
7292;6185;2021-01-02 18:25:38;160;7;7292;2;1;1;24269;4610;0
7293;6580;2021-01-02 13:15:18;33;3;7293;6;1;1;30668;5824;0
7294;28554;2021-01-02 16:11:27;131;1;7294;2;2;1;22070;4193;0
7295;85792;2021-01-02 12:56:58;445;2;7295;2;2;2;12010;2281;0
7296;52805;2021-01-02 15:34:09;429;2;7296;2;2;2;2818;535;0
7297;66189;2021-01-02 10:13:54;39;2;7297;3;1;1;14141;2685;0
7298;24859;2021-01-02 11:30:03;224;2;7298;1;2;2;2388;453;0
7299;69250;2021-01-02 19:48:05;331;1;7299;5;2;2;16619;3155;0
7300;96211;2021-01-02 14:03:10;384;2;7300;1;1;1;2344;445;0
7301;13708;2021-01-02 19:05:48;308;2;7301;2;2;3;6456;1226;0
7302;17153;2021-01-02 14:06:03;375;1;7302;6;1;3;32349;6144;0
7303;23412;2021-01-02 17:43:18;324;4;7303;9;2;2;95493;18140;1664
7304;74064;2021-01-02 16:57:42;388;2;7304;6;2;3;49962;9490;0
7305;92866;2021-01-02 10:39:00;10;7;7305;4;2;2;24397;4634;0
7306;1609;2021-01-02 20:04:59;176;5;7306;3;2;2;7845;1489;0
7307;76497;2021-01-02 13:01:31;170;2;7307;1;1;1;3736;709;0
7308;46407;2021-01-02 09:53:51;232;3;7308;8;2;3;79093;15024;361
7309;12920;2021-01-02 12:48:27;2;5;7309;2;1;1;3316;630;0
7310;47938;2021-01-02 16:41:53;85;1;7310;5;2;1;64812;12312;0
7311;18014;2021-01-02 17:26:39;241;3;7311;1;2;3;4325;821;0
7312;54688;2021-01-02 18:23:57;117;7;7312;3;1;2;37319;7089;0
7313;75197;2021-01-02 18:38:12;178;2;7313;2;2;3;10163;1930;0
7314;20338;2021-01-02 17:29:38;193;1;7314;3;1;3;10008;1900;0
7315;54984;2021-01-02 16:48:24;51;2;7315;3;1;2;12427;2359;0
7316;35582;2021-01-02 19:19:08;492;5;7316;2;1;1;8201;1557;741
7317;65718;2021-01-02 14:57:26;21;1;7317;3;2;3;7750;1471;0
7318;57727;2021-01-02 19:51:42;232;5;7318;7;1;2;32280;6129;239
7319;96785;2021-01-02 20:24:42;479;2;7319;1;1;2;4830;917;0
7320;54336;2021-01-02 09:57:29;3;3;7320;1;1;1;376;71;0
7321;43980;2021-01-02 11:56:45;280;1;7321;3;2;2;7873;1494;0
7322;27318;2021-01-02 08:54:32;391;4;7322;2;2;2;11819;2244;0
7323;48212;2021-01-02 18:56:32;83;5;7323;1;1;3;14772;2806;0
7324;88216;2021-01-02 20:25:54;375;2;7324;5;1;2;17419;3308;164
7325;50027;2021-01-02 17:11:33;148;3;7325;2;2;3;3491;662;0
7326;74604;2021-01-02 17:29:45;445;1;7326;2;2;1;8099;1537;0
7327;25795;2021-01-02 20:19:08;124;11;7327;7;2;2;42217;8019;0
7328;85189;2021-01-02 16:35:33;404;3;7328;3;2;3;14035;2665;0
7329;48167;2021-01-02 09:53:38;162;2;7329;5;1;3;15112;2868;0
7330;65532;2021-01-02 16:24:59;354;3;7330;1;2;3;2930;556;0
7331;87062;2021-01-02 16:45:35;365;3;7331;2;1;3;20656;3924;0
7332;65676;2021-01-02 15:10:11;15;3;7332;4;1;2;57930;11005;3460
7333;85438;2021-01-02 20:01:17;339;6;7333;5;2;3;39667;7533;1734
7334;97915;2021-01-02 12:24:24;269;2;7334;1;1;2;8780;1668;0
7335;84943;2021-01-02 15:03:44;246;1;7335;5;1;2;25226;4791;0
7336;76671;2021-01-02 11:30:09;3;1;7336;4;1;2;24239;4603;160
7337;37424;2021-01-02 18:37:01;224;1;7337;1;2;1;3100;589;0
7338;51345;2021-01-02 18:06:33;95;10;7338;9;2;3;60064;11407;0
7339;7704;2021-01-02 11:12:55;435;10;7339;2;2;1;12082;2295;0
7340;9063;2021-01-02 16:06:10;125;1;7340;5;1;3;66574;12646;0
7341;96759;2021-01-02 13:52:50;29;8;7341;2;2;3;22721;4316;0
7342;83324;2021-01-02 14:21:13;145;9;7342;3;1;2;50519;9597;2636
7343;47736;2021-01-02 20:05:45;133;4;7343;9;1;3;63080;11982;0
7344;84363;2021-01-02 11:13:07;270;1;7344;2;2;1;7557;1435;0
7345;78755;2021-01-02 17:44:18;431;3;7345;6;1;3;64168;12190;5053
7346;99066;2021-01-02 13:19:58;403;1;7346;4;1;1;18778;3566;0
7347;33332;2021-01-02 14:00:38;256;4;7347;5;1;3;33873;6434;0
7348;22638;2021-01-02 09:24:08;87;11;7348;3;1;3;25505;4844;0
7349;33508;2021-01-02 16:04:22;60;1;7349;3;1;1;3520;668;0
7350;4830;2021-01-02 10:01:13;115;2;7350;3;2;1;18321;3480;0
7351;71551;2021-01-02 12:30:56;86;2;7351;3;2;3;18865;3583;0
7352;42783;2021-01-02 13:47:42;71;4;7352;1;2;2;4824;916;0
7353;18924;2021-01-02 17:05:45;135;8;7353;3;2;2;12869;2444;0
7354;14835;2021-01-02 16:27:13;87;1;7354;5;2;2;59466;11296;0
7355;81305;2021-01-02 18:23:45;140;1;7355;4;1;2;17505;3324;0
7356;39248;2021-01-02 14:23:49;392;1;7356;3;1;2;11457;2176;0
7357;37644;2021-01-02 19:21:37;281;3;7357;1;1;2;23212;4410;0
7358;56818;2021-01-02 21:28:18;433;7;7358;3;1;2;63363;12038;3564
7359;67520;2021-01-02 11:38:39;445;1;7359;1;2;2;1154;219;0
7360;21299;2021-01-02 20:30:13;441;5;7360;1;2;2;2002;380;0
7361;12694;2021-01-02 18:49:36;95;5;7361;2;1;2;5459;1036;0
7362;40539;2021-01-02 10:54:31;381;2;7362;2;1;3;9522;1808;0
7363;97467;2021-01-02 15:07:51;302;2;7363;1;1;2;5940;1128;0
7364;50396;2021-01-02 13:02:53;141;11;7364;5;1;2;40206;7636;0
7365;17584;2021-01-02 14:08:11;465;4;7365;4;1;3;29349;5574;0
7366;71019;2021-01-02 14:52:08;29;1;7366;6;1;1;71552;13592;62
7367;38222;2021-01-02 18:40:31;358;8;7367;2;1;3;24476;4649;0
7368;12377;2021-01-02 12:23:33;121;1;7368;4;2;1;23304;4426;1039
7369;99800;2021-01-02 10:23:18;240;2;7369;5;1;2;39005;7409;0
7370;444;2021-01-02 16:25:28;127;3;7370;2;1;3;45226;8592;0
7371;98534;2021-01-02 15:09:21;173;5;7371;3;2;3;13336;2533;40
7372;72958;2021-01-02 19:19:19;178;4;7372;3;2;3;38102;7237;0
7373;82796;2021-01-02 12:38:08;409;9;7373;1;1;3;3254;618;0
7374;29730;2021-01-02 19:51:42;261;11;7374;6;2;3;71219;13530;0
7375;12663;2021-01-02 13:51:48;331;3;7375;4;1;2;23965;4552;435
7376;91407;2021-01-02 19:06:41;265;7;7376;7;2;2;35927;6822;855
7377;98718;2021-01-02 11:57:18;410;3;7377;1;2;3;3402;646;0
7378;84613;2021-01-02 08:44:49;197;1;7378;1;1;2;10887;2068;0
7379;82285;2021-01-02 08:39:14;119;2;7379;6;1;1;38637;7338;0
7380;52192;2021-01-02 16:12:39;461;8;7380;3;2;1;13040;2476;0
7381;94852;2021-01-02 19:33:40;164;3;7381;4;1;1;30271;5749;0
7382;32009;2021-01-02 11:38:44;464;1;7382;8;1;1;40742;7737;0
7383;24944;2021-01-02 14:23:11;289;6;7383;7;1;3;83499;15861;0
7384;95385;2021-01-02 08:57:42;1;2;7384;3;2;3;36612;6954;0
7385;58707;2021-01-02 13:56:59;109;4;7385;2;2;2;22159;4210;0
7386;11688;2021-01-02 19:45:58;464;2;7386;3;2;1;33574;6378;1185
7387;79213;2021-01-02 13:27:04;478;1;7387;1;1;2;3799;721;0
7388;12982;2021-01-02 18:23:33;378;4;7388;4;2;1;26476;5029;0
7389;99103;2021-01-02 09:05:30;125;2;7389;2;1;2;14691;2790;0
7390;93315;2021-01-02 17:05:28;193;3;7390;3;2;2;32688;6209;0
7391;9079;2021-01-02 20:36:22;204;2;7391;3;2;2;37465;7117;0
7392;78936;2021-01-02 17:46:11;270;1;7392;2;1;3;6358;1207;0
7393;89908;2021-01-02 17:10:05;485;11;7393;8;1;3;52998;10066;0
7394;97051;2021-01-02 16:54:40;1;6;7394;1;1;1;8722;1657;0
7395;72205;2021-01-02 19:31:36;221;4;7395;1;2;1;2010;381;0
7396;12230;2021-01-02 21:29:44;275;2;7396;1;1;1;28632;5440;0
7397;35756;2021-01-02 14:23:03;21;5;7397;5;2;2;74843;14217;0
7398;60580;2021-01-02 09:21:15;392;3;7398;4;1;2;14508;2755;0
7399;1446;2021-01-02 13:42:09;261;3;7399;5;1;2;48517;9216;0
7400;72694;2021-01-02 13:45:50;155;8;7400;6;2;1;29020;5511;0
7401;48903;2021-01-02 20:12:02;337;3;7401;7;2;1;55744;10588;943
7402;75375;2021-01-02 15:25:16;359;3;7402;4;1;2;29331;5571;0
7403;99183;2021-01-02 14:05:51;28;9;7403;1;2;2;6256;1188;0
7404;66948;2021-01-02 15:38:37;137;4;7404;3;2;1;12154;2308;0
7405;4589;2021-01-02 19:07:14;449;1;7405;1;2;3;7626;1448;0
7406;88083;2021-01-02 17:18:08;265;1;7406;2;1;2;12628;2399;0
7407;47825;2021-01-02 17:14:51;229;1;7407;3;1;2;54096;10277;0
7408;36649;2021-01-02 14:15:14;416;4;7408;2;2;1;10559;2006;0
7409;66733;2021-01-02 19:16:15;146;6;7409;3;2;1;17196;3267;0
7410;90304;2021-01-02 15:42:05;356;7;7410;1;1;2;834;158;0
7411;49264;2021-01-02 16:48:19;496;11;7411;2;1;3;9021;1713;0
7412;78578;2021-01-02 16:42:36;257;4;7412;2;1;2;6365;1208;0
7413;83996;2021-01-02 18:38:28;250;7;7413;1;1;3;123;23;18
7414;35447;2021-01-02 18:36:13;351;7;7414;1;2;2;13815;2624;0
7415;83855;2021-01-02 12:50:57;302;3;7415;2;2;1;7180;1364;0
7416;10216;2021-01-02 16:44:58;1;6;7416;4;1;2;13925;2645;0
7417;59612;2021-01-02 15:15:32;428;10;7417;1;1;3;2840;539;426
7418;34518;2021-01-02 19:09:56;334;2;7418;2;1;1;23181;4403;0
7419;13876;2021-01-02 19:00:47;196;2;7419;7;1;3;66726;12675;3668
7420;65472;2021-01-02 20:44:46;255;1;7420;1;2;1;7644;1452;0
7421;75894;2021-01-02 16:28:08;142;8;7421;5;1;1;54683;10386;0
7422;82743;2021-01-02 20:02:32;430;11;7422;2;1;3;14449;2744;0
7423;18296;2021-01-02 12:04:58;209;9;7423;5;1;2;31981;6074;0
7424;31834;2021-01-02 20:26:32;49;4;7424;2;1;3;5500;1044;0
7425;39538;2021-01-02 19:42:36;30;6;7425;6;1;2;18595;3530;0
7426;95306;2021-01-02 13:47:41;73;2;7426;2;2;1;28981;5505;0
7427;48521;2021-01-02 19:19:10;78;2;7427;3;2;1;17807;3382;0
7428;84050;2021-01-02 18:15:46;49;1;7428;1;2;3;10740;2040;0
7429;89092;2021-01-02 13:03:25;4;1;7429;2;1;2;33361;6338;0
7430;817;2021-01-02 17:10:22;132;2;7430;1;1;1;1299;246;0
7431;45840;2021-01-02 19:13:14;163;1;7431;3;1;1;15792;2999;0
7432;44273;2021-01-02 19:22:56;286;6;7432;5;1;1;17406;3304;0
7433;55255;2021-01-02 16:08:40;167;1;7433;4;1;2;25284;4803;0
7434;87688;2021-01-02 17:23:03;148;3;7434;1;2;2;8546;1623;854
7435;77783;2021-01-02 15:08:52;428;1;7435;7;1;1;22363;4246;0
7436;20964;2021-01-02 15:47:57;90;10;7436;1;2;3;6015;1142;0
7437;78275;2021-01-02 10:34:23;246;2;7437;4;1;2;11218;2130;0
7438;30007;2021-01-02 17:25:07;324;2;7438;10;2;2;61975;11771;0
7439;27758;2021-01-02 20:34:09;485;8;7439;3;1;2;33844;6429;1248
7440;12106;2021-01-02 13:04:56;358;4;7440;5;2;3;36176;6871;0
7441;32162;2021-01-02 14:29:03;243;3;7441;5;1;2;18675;3546;737
7442;36465;2021-01-02 15:59:46;113;2;7442;1;1;2;2586;491;0
7443;42354;2021-01-02 16:57:42;449;7;7443;1;1;3;21722;4127;0
7444;91870;2021-01-02 18:51:14;289;3;7444;7;1;2;99108;18827;0
7445;80465;2021-01-02 13:39:36;53;6;7445;1;2;2;20664;3926;0
7446;99600;2021-01-02 17:00:51;104;2;7446;6;1;2;96422;18318;0
7447;40781;2021-01-02 19:21:57;11;7;7447;3;2;3;29524;5609;0
7448;49413;2021-01-02 20:27:27;149;2;7448;1;1;1;3290;625;0
7449;22128;2021-01-02 14:02:43;226;3;7449;4;2;1;17125;3252;996
7450;17419;2021-01-02 11:16:21;327;2;7450;6;2;1;42625;8095;0
7451;31871;2021-01-02 14:19:13;187;5;7451;4;1;3;16887;3206;0
7452;44333;2021-01-02 15:50:10;128;5;7452;8;2;3;41809;7941;0
7453;32735;2021-01-02 14:50:55;141;2;7453;1;2;1;5166;981;0
7454;10425;2021-01-02 13:25:17;464;2;7454;4;2;3;12014;2281;0
7455;5519;2021-01-02 21:16:07;356;4;7455;1;1;3;661;125;0
7456;69761;2021-01-02 19:19:33;497;3;7456;3;2;3;28178;5352;0
7457;40355;2021-01-02 10:45:56;356;5;7457;3;2;3;10061;1909;0
7458;30715;2021-01-02 17:33:29;54;7;7458;1;2;3;13694;2601;0
7459;16773;2021-01-02 16:01:38;44;2;7459;6;2;3;66035;12543;0
7460;14015;2021-01-02 12:22:59;226;3;7460;4;1;3;19949;3788;430
7461;89394;2021-01-02 15:10:51;248;4;7461;2;2;1;36957;7021;0
7462;7198;2021-01-02 19:39:09;170;2;7462;3;1;3;53094;10087;1158
7463;18888;2021-01-02 14:35:42;192;6;7463;9;2;1;43924;8341;645
7464;69230;2021-01-02 10:04:51;203;6;7464;1;1;2;1864;354;0
7465;90900;2021-01-02 16:26:38;92;4;7465;2;2;3;23448;4454;0
7466;91217;2021-01-02 16:28:39;166;5;7466;4;1;1;20930;3975;0
7467;54127;2021-01-02 18:50:58;354;1;7467;1;1;2;1860;353;0
7468;60021;2021-01-02 18:21:14;224;2;7468;3;2;3;21079;4003;618
7469;33181;2021-01-02 14:10:40;42;2;7469;1;1;1;3131;594;0
7470;32042;2021-01-02 15:01:40;37;3;7470;5;2;3;72411;13754;732
7471;41270;2021-01-02 20:12:15;68;3;7471;7;2;1;36209;6876;0
7472;77018;2021-01-02 21:21:39;416;3;7472;5;2;1;39799;7561;0
7473;86515;2021-01-02 18:53:38;327;2;7473;2;2;3;25382;4822;1342
7474;85881;2021-01-02 09:43:40;124;9;7474;1;1;3;12002;2280;0
7475;52439;2021-01-02 20:04:43;433;1;7475;5;2;2;61281;11642;0
7476;3509;2021-01-02 19:03:33;9;2;7476;3;1;2;25983;4936;0
7477;58850;2021-01-02 09:26:56;304;3;7477;1;1;2;1832;348;0
7478;59946;2021-01-02 11:48:02;491;3;7478;3;1;3;9350;1775;0
7479;18705;2021-01-02 18:01:24;359;2;7479;5;2;2;53031;10074;2965
7480;80398;2021-01-02 18:53:50;436;6;7480;2;1;2;7301;1386;0
7481;88962;2021-01-02 15:27:10;397;3;7481;3;2;1;7328;1390;0
7482;29325;2021-01-02 10:31:58;143;2;7482;5;2;3;12913;2452;1237
7483;66682;2021-01-02 21:24:21;353;2;7483;9;1;3;80301;15253;349
7484;79363;2021-01-02 09:40:31;478;6;7484;6;1;1;40872;7764;0
7485;16206;2021-01-02 15:47:53;191;2;7485;8;1;3;64424;12236;954
7486;45488;2021-01-02 13:16:27;435;9;7486;2;2;3;51538;9791;0
7487;97669;2021-01-02 21:14:40;485;3;7487;3;2;2;36073;6853;0
7488;23810;2021-01-02 14:19:44;485;7;7488;4;2;1;17916;3403;0
7489;59563;2021-01-02 08:53:52;229;3;7489;1;2;3;6659;1265;0
7490;81895;2021-01-02 16:55:06;140;5;7490;3;2;3;51144;9715;0
7491;15359;2021-01-02 13:09:00;330;7;7491;4;1;3;25297;4805;0
7492;47934;2021-01-02 11:12:33;403;6;7492;3;2;1;22964;4361;0
